license_id,brand_name,original_ingredient,normalized_ingredient,synonyms,drugbank_id,mapped
200807251,테라플루데이타임건조시럽,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
200807253,코자르탄정50mg(로사르탄칼륨),LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200807261,코러스아스코르빈산정500mg(아스코르브산)(수출용),ASCORBIC ACID GRANULES 97%,ASCORBIC ACID GRANULES 97%,,,False
200807275,덴타맥캡슐(수출용),LYSOZYME CHLORIDE,LYSOZYME CHLORIDE,,,False
200807284,발탄플러스정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807285,발탄플러스정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807310,슬리펠정25밀리그램(디펜히드라민염산염),DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,,DB01075,True
200807312,마메이드정,ALGINIC ACID,ALGINIC ACID,,,False
200807315,히론트주(히알루론산나트륨)(프리필드),SODIUM HYALURONATE,SODIUM HYALURONATE,,,False
200807341,갈로닉주(푸르설티아민염산염),FURSULTIAMINE HYDROCHLORIDE,FURSULTIAMINE HYDROCHLORIDE,,DB00152,True
200807342,코디바드정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807343,아로빈주(아스코르브산),ASCORBIC ACID,ASCORBIC ACID,,DB00126,True
200807356,히아라제주(히알우로니다제)(수출용),HYALURONIDASE,HYALURONIDASE,,DB14740,True
200807357,테라플루나이트타임건조시럽,ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
200807359,메로신주(메로페넴수화물·건조탄산나트륨),MEROPENEM HYDRATE DRIED SODIUM CARBONATE,MEROPENEM HYDRATE DRIED SODIUM CARBONATE,,,False
200807360,타리무스캡슐0.5밀리그램(타크로리무스수화물),TACROLIMUS HYDRATE,TACROLIMUS HYDRATE,,,False
200807361,맥스디오정80mg(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200807363,디큐반정80mg(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200807365,디오르탄정160mg(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200807366,네오반정80밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200807367,디오르탄정80밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200807369,서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],"HUMAN PAPILLOMA VIRUS TYPE 16 L1 PROTEIN (HOST: TRICHOPLUSIA NI HI-5 RIX4446, VECTOR: RBACULO4449)",HUMAN PAPILLOMA VIRUS TYPE 16 L1 PROTEIN,,,False
200807374,로바토정5mg/10mg,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,,DB01076,True
200807377,로바토정5mg/20mg,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,,DB01076,True
200807391,메가베타정24mg(베타히스틴염산염),BETAHISTINE HYDROCHLORIDE,BETAHISTINE HYDROCHLORIDE,,DB06698,True
200807400,야즈정,DROSPIRENONE,DROSPIRENONE,,DB01395,True
200807410,엑스반플러스정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807411,엑스반플러스정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807418,코이베스딜정300/12.5밀리그램,IRBESARTAN,IRBESARTAN,,DB01029,True
200807429,사르발탄플러스정160/12.5,VALSARTAN,VALSARTAN,,DB00177,True
200807430,듀오살탄정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807431,듀오살탄정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807469,코자플러스에프정,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200807473,메게시아정40mg(메게스트롤아세테이트),MEGESTROL ACETATE,MEGESTROL ACETATE,,DB00351,True
200807474,메게시아정160mg(메게스트롤아세테이트),MEGESTROL ACETATE,MEGESTROL ACETATE,,DB00351,True
200807477,아시칸정400밀리그램(아시클로버)(수출용),ACYCLOVIR,ACYCLOVIR,,DB00787,True
200807478,하이다제주(히알루로니다제),HYALURONIDASE,HYALURONIDASE,,DB14740,True
200807480,한프라딘캡슐(세프라딘)(수출용),CEFRADINE,CEFRADINE,,DB01333,True
200807481,섹틴캡슐500밀리그램(세파클러)(수출용),CEFACLOR,CEFACLOR,,DB00833,True
200807491,렉스시탐정5mg(에스시탈로프람옥살산염)(수출용),ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,,,False
200807526,코자플러스프로정,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200807527,조코정20밀리그램(심바스타틴),SIMVASTATIN,SIMVASTATIN,,DB00641,True
200807528,조코정40밀리그램(심바스타틴),SIMVASTATIN,SIMVASTATIN,,DB00641,True
200807529,"투믹스정5/10밀리그램(암로디핀, 아토르바스타틴)",AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
200807530,"투믹스정5/20밀리그램(암로디핀, 아토르바스타틴)",AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
200807539,라비에트정10밀리그램(라베프라졸나트륨),RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM,,DB01129,True
200807555,젬탄주2g(염산젬시타빈)(수출용),GEMCITABINE HYDROCHLORIDE,GEMCITABINE HYDROCHLORIDE,,DB00441,True
200807557,엘다임오디정5밀리그램(도네페질염산염일수화물),DONEPEZIL HYDROCHLORIDE MONOHYDRATE,DONEPEZIL HYDROCHLORIDE MONOHYDRATE,,,False
200807573,아모펙트정(암브록솔염산염)(수출용),AMBROXOL HYDROCHLORIDE,AMBROXOL HYDROCHLORIDE,,DB06742,True
200807582,코딜로드정,DOCUSATE SODIUM,DOCUSATE SODIUM,,DB11089,True
200807584,코디오칸정160/12.5밀리그람,VALSARTAN,VALSARTAN,,DB00177,True
200807585,코디오칸정80/12.5밀리그람,VALSARTAN,VALSARTAN,,DB00177,True
200807601,휴마로그믹스50퀵펜주100단위/밀리리터(인슐린라이스프로50%와 인슐린라이스프로프로타민현탁액50%혼합액),INSULIN LISPRO,INSULIN LISPRO,,DB00046,True
200807607,버래물액,DIBUCAINE HYDROCHLORIDE,DIBUCAINE HYDROCHLORIDE,,,False
200807608,오로페넴주500밀리그램(메로페넴수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200807617,발사르텔플러스정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807618,발사르텔플러스정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807633,코사탄플러스정,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200807634,브이반플러스정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200807647,베아신정250밀리그램(시프로플록사신염산염),CIPROFLOXACIN HYDROCHLORIDE,CIPROFLOXACIN HYDROCHLORIDE,,DB00537,True
200807651,사르발탄플러스정80/12.5,VALSARTAN,VALSARTAN,,DB00177,True
200807674,이텍스아나신정(수출용),ASPIRIN,ASPIRIN,,,False
200807677,히론다제주(히알루로니다제)(수출명:Shyareureu),HYALURONIDASE,HYALURONIDASE,,DB14740,True
200807678,셀리뉴주(아셀렌산),SELENIOUS ACID,SELENIOUS ACID,,DB11127,True
200807683,스피틴정10밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200807684,스피틴정20밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200807685,아리도네정5밀리그램(도네페질염산염일수화물),DONEPEZIL HYDROCHLORIDE MONOHYDRATE,DONEPEZIL HYDROCHLORIDE MONOHYDRATE,,,False
200807710,이베르탄듀오정150/12.5mg,IRBESARTAN,IRBESARTAN,,DB01029,True
200807716,엘디엘주(히알루로니다제),HYALURONIDASE,HYALURONIDASE,,DB14740,True
200807721,헤모렌캡슐,FERROUS GLUCONATE HYDRATE,FERROUS GLUCONATE HYDRATE,,,False
200807756,비타코플러스연질캡슐,ASCORBIC ACID,ASCORBIC ACID,,DB00126,True
200807809,글루코파지정1000밀리그램(메트포르민염산염),METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,,DB00331,True
200807813,"코발사렉트정80/12.5밀리그램(발사르탄, 히드로클로로티아지드)",VALSARTAN,VALSARTAN,,DB00177,True
200807814,코발사렉트정160/12.5mg,VALSARTAN,VALSARTAN,,DB00177,True
200807819,아테올정(아테놀올)(수출용),ATENOLOL,ATENOLOL,,DB00335,True
200807831,신신펠비낙로오션(펠비낙),FELBINAC,FELBINAC,,DB07477,True
200807832,아이미산,RHUBARB POWDER,RHUBARB POWDER,,,False
200807873,도네필정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
200807881,비알살탄정50밀리그램(로사르탄칼륨),LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200807882,디펙타민연질캡슐(디펜히드라민염산염),DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,,DB01075,True
200807902,뷰티로주(히알루로니다제),HYALURONIDASE,HYALURONIDASE,,DB14740,True
200807920,코페낙주3밀리리터(디클로페낙나트륨)(수출용),DICLOFENAC SODIUM,DICLOFENAC SODIUM,,DB00586,True
200807943,알레세틴정5밀리그램(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200807945,에버칼정,CALCIUM CARBONATE,CALCIUM CARBONATE,,DB06724,True
200807949,코세틴정(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200807962,카이잘정(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200807963,세티잘정(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200807985,아토디핀정,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,,DB01076,True
200807986,레보네스정(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200807988,옥트스타틴주(옥트레오티드아세트산염),OCTREOTIDE ACETATE,OCTREOTIDE ACETATE,,DB00104,True
200807989,레티라진정(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200807993,리노펜정(수출용),ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
200808004,싸이렉사정10밀리그램(올란자핀)(수출용),OLANZAPINE,OLANZAPINE,,DB00334,True
200808007,마이돌정(옥수수불검화정량추출물)(수출용),TITRATED EXTRACT OF ZEA MAYS L. UNSAPONIFIABLE FRACTION,TITRATED EXTRACT OF ZEA MAYS L. UNSAPONIFIABLE FRACTION,,,False
200808028,단자민정(디펜히드라민염산염),DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,,DB01075,True
200808074,한림메로페넴주500밀리그램(메로페넴수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200808076,싱귤로드정10밀리그램(몬테루카스트나트륨),MONTELUKAST SODIUM,MONTELUKAST SODIUM,,DB00471,True
200808078,로자탐정50밀리그램(로사르탄칼륨),LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200808088,포스터100/6에이치에프에이,BECLOMETHASONE DIPROPIONATE,BECLOMETHASONE DIPROPIONATE,,DB00394,True
200808091,아로마신정25mg(엑스메스탄),EXEMESTANE,EXEMESTANE,,DB00990,True
200808096,가네탑골드연질캡슐,MILK-THISTLE FRUIT DRIED EXTRACT,MILK-THISTLE FRUIT DRIED EXTRACT,,,False
200808116,피블라스트 스프레이 (트라페르민),"TRAFERMIN (HOST: E.COLI B (ATCC 23848), VECTOR: PTSF-9ΔGAL)",TRAFERMIN,,,False
200808126,코바소탄정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808127,코바소탄정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808128,기맥연조엑스(맥문동탕),MAEGMUNDONGTANG SOFT EXTRACT (7.1→1),MAEGMUNDONGTANG SOFT EXTRACT,,,False
200808135,코발산정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808145,코듀원정5mg/10mg,ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808150,엘티리진정5밀리그램(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200808168,아지탑스정250밀리그램(아지트로마이신수화물),AZITHROMYCIN HYDRATE,AZITHROMYCIN HYDRATE,,,False
200808175,유디카정(우루소데스옥시콜린산)(수출용),URSODEOXYCHOLIC ACID,URSODEOXYCHOLIC ACID,,DB01586,True
200808194,액티브큐텐연질캡슐,TOCOPHEROL ACETATE,TOCOPHEROL ACETATE,,DB14003,True
200808195,멀티아민정,L-LEUCINE,L-LEUCINE,,DB00149,True
200808198,발사르정160밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200808199,발사르정80밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200808211,로랑캡슐(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
200808219,발데사르플러스정160/12.5mg,VALSARTAN,VALSARTAN,,DB00177,True
200808226,로세틴캡슐(플루옥세틴염산염),FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,,DB00472,True
200808240,이튼돌큐캡슐(수출용),ASCORBIC ACID COATED,ASCORBIC ACID COATED,,,False
200808241,악토넬정150밀리그램(리세드론산나트륨),RISEDRONATE SODIUM,RISEDRONATE SODIUM,,DB00884,True
200808244,듀오탄정80/12.5mg,VALSARTAN,VALSARTAN,,DB00177,True
200808245,듀오탄정160/12.5mg,VALSARTAN,VALSARTAN,,DB00177,True
200808246,코디오살탄정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808247,"디로탄플러스정160/12.5mg(발사르탄, 히드로클로로티아지드)",VALSARTAN,VALSARTAN,,DB00177,True
200808248,로자살탄플러스프로정,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,DB00678,True
200808252,영진메로페넴주0.5g(메로페넴삼수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200808253,비알빅스정(클로피도그렐캄실산염),CLOPIDOGREL CAMSILATE,CLOPIDOGREL CAMSILATE,,,False
200808264,메펨주500밀리그램(메로페넴수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200808268,듀오맥스정,ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808271,"아듀오정5mg/10mg(암로디핀베실산염, 아토르바스타틴칼슘수화물)",ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808272,코발사벨정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808273,코발사벨정160/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808276,메바페넴주500밀리그램(메로페넴수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200808280,수마트란정50밀리그램(수마트립탄숙신산염),SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,,DB00669,True
200808281,프로좀에이액0.02%(트레티노인),TRETINOIN,TRETINOIN,,DB00755,True
200808304,노펜스트롱카타플라스마(케토프로펜),KETOPROFEN,KETOPROFEN,,DB01009,True
200808307,알파돌연질캡슐(수출용),ALFACALCIDOL,ALFACALCIDOL,,DB01436,True
200808309,키마라정10밀리그램(레플루노미드),LEFLUNOMIDE,LEFLUNOMIDE,,DB01097,True
200808310,듀로바정10밀리그램(레플루노미드),LEFLUNOMIDE,LEFLUNOMIDE,,DB01097,True
200808311,류마킨정10밀리그램(레플루노미드),LEFLUNOMIDE,LEFLUNOMIDE,,DB01097,True
200808328,코디오살탄정80/12.5밀리그램,VALSARTAN,VALSARTAN,,DB00177,True
200808340,바로디핀정5밀리그램(암로디핀베실산염),AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,DB00381,True
200808362,에스시탈정10밀리그램(에스시탈로프람옥살산염),ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,,,False
200808377,아스퀘어정,ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808409,리피스톱정20밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200808412,디디비정(비페닐디메틸디카르복실레이트)(수출용),BIPHENYL DIMETHYL DICARBOXYLATE,BIPHENYL DIMETHYL DICARBOXYLATE,,,False
200808414,레메론정30밀리그램(미르타자핀),MIRTAZAPINE,MIRTAZAPINE,,DB00370,True
200808417,비듀엣정5mg/10mg,ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808451,아빌리파이정2밀리그램(아리피프라졸),ARIPIPRAZOLE,ARIPIPRAZOLE,,DB01238,True
200808462,덱시원연질캡슐(덱시부프로펜),DEXIBUPROFEN,DEXIBUPROFEN,,DB09213,True
200808511,랑스씨씨정,L-CYSTEINE,L-CYSTEINE,,DB00151,True
200808514,아토바디핀정5mg/10mg,ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808539,옴니페넴주0.5그램(메로페넴수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200808550,노펜한방파프카타플라스마,PHELLODENDRON BARK SOFT EXTRACT (3.3→1),PHELLODENDRON BARK SOFT EXTRACT,,,False
200808555,리버스액,L-ARGININE,L-ARGININE,,DB00125,True
200808559,로피맥스정1밀리그램(로피니롤염산염),ROPINIROLE HYDROCHLORIDE,ROPINIROLE HYDROCHLORIDE,,DB00268,True
200808560,로피맥스정0.25밀리그램(로피니롤염산염),ROPINIROLE HYDROCHLORIDE,ROPINIROLE HYDROCHLORIDE,,DB00268,True
200808562,이노엔아벨탄정150밀리그램(이르베사르탄),IRBESARTAN,IRBESARTAN,,DB01029,True
200808565,렉토제식연고(희석니트로글리세린),DILUTE NITROGLYCERIN,DILUTE NITROGLYCERIN,,,False
200808588,세비카정 5/20밀리그램,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL,,,False
200808596,리도케어카타플라스마(리도카인),LIDOCAINE,LIDOCAINE,,DB00281,True
200808632,히로라인주(히알우로니다제),HYALURONIDASE,HYALURONIDASE,,DB14740,True
200808653,사르반정80밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
200808656,아듀오정5mg/20mg(수출용),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200808704,이텍스디펜히드라민염산염정25mg(수출용),DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,,DB01075,True
200808715,리포액틴정40밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200808749,이베프정300/12.5밀리그램,IRBESARTAN,IRBESARTAN,,DB01029,True
200808754,팍세론틴서방정12.5밀리그램(파록세틴염산염수화물),PAROXETINE HYDROCHLORIDE HYDRATE,PAROXETINE HYDROCHLORIDE HYDRATE,,,False
200808755,마노엘정,MAGNESIUM HYDROXIDE,MAGNESIUM HYDROXIDE,,DB09104,True
200808756,세로펨주(세페핌염산염)(수출용),CEFEPIME HYDROCHLORIDE HYDRATE·L-ARGININE,CEFEPIME HYDROCHLORIDE HYDRATE·L-ARGININE,,,False
200808771,덴타예스캡슐(수출용),LYSOZYME CHLORIDE,LYSOZYME CHLORIDE,,,False
200808772,아토바디핀정5mg/20mg(수출용),ANHYDROUS ATORVASTATIN CALCIUM,ANHYDROUS ATORVASTATIN CALCIUM,,,False
200808774,덴플러스포르테캡슐,ASCORBIC ACID,ASCORBIC ACID,,DB00126,True
200808790,쿠에타핀정300밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200808796,아토스타정40mg(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200808799,라록스펜정60밀리그램(라록시펜염산염) ,RALOXIFENE HYDROCHLORIDE,RALOXIFENE HYDROCHLORIDE,,DB00481,True
200808802,바스티난정(트리메타지딘염산염),TRIMETAZIDINE HYDROCHLORIDE,TRIMETAZIDINE HYDROCHLORIDE,,DB09069,True
200808828,씨펜정(레보세티리진염산염),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200808862,장비오캡슐(바실루스리케니포르미스균),BACILLUS LICHENIFORMIS,BACILLUS LICHENIFORMIS,,,False
200808866,에이덱스정(아나스트로졸),ANASTROZOLE,ANASTROZOLE,,DB01217,True
200808872,듀스틴정,ATORVASTATIN CALCIUM HYDRATE,ATORVASTATIN CALCIUM HYDRATE,,,False
200808880,도멘탁속붕정10밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
200808883,포스페넴주0.5그램(메로페넴삼수화물),MEROPENEM HYDRATE,MEROPENEM HYDRATE,,,False
200808915,쎄잘정5밀리그램(레보세티리진염산염)(수출용),LEVOCETIRIZINE HYDROCHLORIDE,LEVOCETIRIZINE HYDROCHLORIDE,,DB06282,True
200808926,애니렉신캡슐(은교산건조엑스)(수출용),EUNGYOSAN DRIED EXTRACT (8.16→1),EUNGYOSAN DRIED EXTRACT,,,False
200808928,징코정80mg(은행엽엑스)(수출용),GINKGO LEAF EXTRACT,GINKGO LEAF EXTRACT,,,False
200808938,메카펨주500밀리그램(메로페넴수화물),MEROPENEM HYDRATE DRIED SODIUM CARBONATE,MEROPENEM HYDRATE DRIED SODIUM CARBONATE,,,False
200808985,실버셉트정5밀리그램(도네페질염산염수화물),DONEPEZIL HYDROCHLORIDE HYDRATE,DONEPEZIL HYDROCHLORIDE HYDRATE,,,False
200809045,리피스톱정40밀리그램(아토르바스타틴칼슘삼수화물),ATORVASTATIN CALCIUM TRIHYDRATE,ATORVASTATIN CALCIUM TRIHYDRATE,,DB01076,True
200809058,발데사르플러스정80/12.5mg,VALSARTAN,VALSARTAN,,DB00177,True
200809073,큐티핀정100밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200809074,큐티핀정200밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200809076,가스프렌정(모사프리드시트르산염이수화물),MOSAPRIDE CITRATE DIHYDRATE,MOSAPRIDE CITRATE DIHYDRATE,,,False
200809077,쿠에티정300밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200809079,쿠티아핀정300밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200809080,명문쿠에티아핀정300밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200809081,카세핀정300밀리그램(쿠에티아핀푸마르산염),QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,DB01224,True
200809095,움카민시럽(펠라고니움시도이데스11%에탄올추출물(1→8~10)·말토덱스트린혼합물(1:4.56)),PELARGONIUM SIDOIDES 11% ETHANOL EXTRACT (1→8~10)·MALTODEXTRIN MIXED SOLUTION (1:4.56),PELARGONIUM SIDOIDES 11% ETHANOL EXTRACT,,,False
200809097,미쎄라프리필드주50μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,,DB09107,True
200809098,미쎄라프리필드주75μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,,DB09107,True
200809099,미쎄라프리필드주100μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,,DB09107,True
200809100,미쎄라프리필드주150μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,,DB09107,True
200809101,미쎄라프리필드주200μg/0.3mL(메톡시폴리에칠렌 글리콜-에포에틴 베타),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,,DB09107,True
200809103,파미론주사(파미드론산나트륨오수화물),PAMIDRONATE DISODIUM HYDRATE,PAMIDRONATE DISODIUM HYDRATE,,,False
200809148,알파니푸록사지드캡슐(수출용),NIFUROXAZIDE,NIFUROXAZIDE,,,False
200809171,"그린진주500단위(베록토코그알파)(혈액응고인자VIII, 유전자재조합)(수출명:그린진주500아이유,그린진 펙터 에이트 드 코아귤아씨옹 휴마나 리콤비난테)(수출용))","BEROCTOCOG ALPHA (BLOOD COAGULATION FACTOR VIII, RDNA, HOST: CHINESE HAMSTER OVARY, DG44, VECTOR: PCMVFVIII-A, PCMVFVIII-C, PCMV",BEROCTOCOG ALPHA,,,False
200809175,인파서프주(칼팍탄트),CALFACTANT,CALFACTANT,,DB06415,True
200809185,헤파플러스연질캡슐,MILK-THISTLE FRUIT DRIED EXTRACT,MILK-THISTLE FRUIT DRIED EXTRACT,,,False
200809204,구아내정,RIBOFLAVIN BUTYRATE,RIBOFLAVIN BUTYRATE,,DB00140,True
200809207,발사렉트정160밀리그램(발사르탄),VALSARTAN,VALSARTAN,,DB00177,True
